date,code,long_balance,short_balance,ratio,unit,status,source_url,fetched_at
2026-07-24,6904,144.3,0.0,,千株,RATIO_NA,https://kabutan.jp/stock/?code=6904,2026-08-31T01:24:37.634731+09:00
2026-07-31,6904,137.8,0.0,,千株,RATIO_NA,https://kabutan.jp/stock/?code=6904,2026-08-31T01:24:37.634731+09:00
2026-08-07,6904,139.0,0.0,,千株,RATIO_NA,https://kabutan.jp/stock/?code=6904,2026-08-31T01:24:37.634731+09:00
2026-08-14,6904,152.9,0.0,,千株,RATIO_NA,https://kabutan.jp/stock/?code=6904,2026-08-31T01:24:37.634731+09:00
2026-08-21,6904,325.6,0.0,,千株,RATIO_NA,https://kabutan.jp/stock/?code=6904,2026-08-31T01:24:37.634731+09:00
2026-08-28,6904,337.3,0.0,,千株,RATIO_NA,https://kabutan.jp/stock/?code=6904,2026-09-05T04:06:50.765787+09:00
2026-09-04,6904,410.6,0.5,821.0,千株,OK,https://kabutan.jp/stock/?code=6904,2026-09-12T04:07:41.472083+09:00
2026-09-11,6904,406.2,0.0,,千株,RATIO_NA,https://kabutan.jp/stock/?code=6904,2026-09-23T13:09:54.200566+09:00
2026-09-18,6904,395.5,0.0,,千株,RATIO_NA,https://kabutan.jp/stock/?code=6904,2026-09-26T04:06:02.825438+09:00
