date,code,long_balance,short_balance,ratio,unit,status,source_url,fetched_at
2026-07-24,9344,92.6,0.0,,千株,RATIO_NA,https://kabutan.jp/stock/?code=9344,2026-08-31T01:24:45.863613+09:00
2026-07-31,9344,92.8,0.0,,千株,RATIO_NA,https://kabutan.jp/stock/?code=9344,2026-08-31T01:24:45.863613+09:00
2026-08-07,9344,97.6,0.0,,千株,RATIO_NA,https://kabutan.jp/stock/?code=9344,2026-08-31T01:24:45.863613+09:00
2026-08-14,9344,102.5,0.0,,千株,RATIO_NA,https://kabutan.jp/stock/?code=9344,2026-08-31T01:24:45.863613+09:00
2026-08-21,9344,155.5,0.0,,千株,RATIO_NA,https://kabutan.jp/stock/?code=9344,2026-08-31T01:24:45.863613+09:00
