date,code,open,high,low,close,volume,status,source_primary,value_primary,source_secondary,value_secondary,fetched_at
2026-03-18,topix,3653.17,3717.58,3653.17,3717.41,2284880000,OK,kabutan,3717.41,yahoo_jp,3717.41,2026-08-12T14:25:46.765409+09:00
2026-03-19,topix,3657.25,3661.64,3608.99,3609.4,3129320000,OK,kabutan,3609.4,yahoo_jp,3609.4,2026-08-12T14:25:46.765409+09:00
2026-03-23,topix,3551.3,3551.3,3447.34,3486.44,2680140000,OK,kabutan,3486.44,yahoo_jp,3486.44,2026-08-12T14:25:46.765409+09:00
2026-03-24,topix,3544.42,3575.33,3524.01,3559.67,2200420000,OK,kabutan,3559.67,yahoo_jp,3559.67,2026-08-12T14:25:46.765409+09:00
2026-03-25,topix,3612.98,3660.47,3612.86,3650.99,2199580000,OK,kabutan,3650.99,yahoo_jp,3650.99,2026-08-12T14:25:46.765409+09:00
2026-03-26,topix,3658.72,3673.33,3611.09,3642.8,2106820000,OK,kabutan,3642.8,yahoo_jp,3642.8,2026-08-12T14:25:46.765409+09:00
2026-03-27,topix,3625.82,3664.05,3598.69,3649.69,2670130000,OK,kabutan,3649.69,yahoo_jp,3649.69,2026-08-12T14:25:46.765409+09:00
2026-03-30,topix,3551.23,3551.23,3474.49,3542.34,2902410000,OK,kabutan,3542.34,yahoo_jp,3542.34,2026-08-12T14:25:46.765409+09:00
2026-03-31,topix,3516.31,3576.7,3483.32,3497.86,2641600000,OK,kabutan,3497.86,yahoo_jp,3497.86,2026-08-12T14:25:46.765409+09:00
2026-04-01,topix,3556.43,3670.9,3553.38,3670.9,2512540000,OK,kabutan,3670.9,yahoo_jp,3670.9,2026-08-12T14:25:46.765409+09:00
2026-04-02,topix,3697.0,3716.99,3602.06,3611.67,2612740000,OK,kabutan,3611.67,yahoo_jp,3611.67,2026-08-12T14:25:46.765409+09:00
2026-04-03,topix,3642.12,3663.8,3630.93,3645.19,1686960000,OK,kabutan,3645.19,yahoo_jp,3645.19,2026-08-12T14:25:46.765409+09:00
2026-04-06,topix,3650.56,3682.22,3643.93,3644.8,1651110000,OK,kabutan,3644.8,yahoo_jp,3644.8,2026-08-12T14:25:46.765409+09:00
2026-04-07,topix,3658.56,3685.2,3637.06,3654.02,1830000000,OK,kabutan,3654.02,yahoo_jp,3654.02,2026-08-12T14:25:46.765409+09:00
2026-04-08,topix,3716.21,3780.95,3715.86,3775.3,2760050000,OK,kabutan,3775.3,yahoo_jp,3775.3,2026-08-12T14:25:46.765409+09:00
2026-04-09,topix,3776.0,3786.63,3737.57,3741.47,2272810000,OK,kabutan,3741.47,yahoo_jp,3741.47,2026-08-12T14:25:46.765409+09:00
2026-04-10,topix,3750.49,3761.8,3736.6,3739.85,2432660000,OK,kabutan,3739.85,yahoo_jp,3739.85,2026-08-12T14:25:46.765409+09:00
2026-04-13,topix,3719.83,3751.58,3707.08,3723.01,2048700000,OK,kabutan,3723.01,yahoo_jp,3723.01,2026-08-12T14:25:46.765409+09:00
2026-04-14,topix,3755.18,3770.0,3746.97,3755.27,2156840000,OK,kabutan,3755.27,yahoo_jp,3755.27,2026-08-12T14:25:46.765409+09:00
2026-04-15,topix,3783.06,3795.52,3763.63,3770.33,2435390000,OK,kabutan,3770.33,yahoo_jp,3770.33,2026-08-12T14:25:46.765409+09:00
2026-04-16,topix,3791.09,3824.07,3787.33,3814.46,2337690000,OK,kabutan,3814.46,yahoo_jp,3814.46,2026-08-12T14:25:46.765409+09:00
2026-04-17,topix,3798.03,3800.42,3760.81,3760.81,2132490000,OK,kabutan,3760.81,yahoo_jp,3760.81,2026-08-12T14:25:46.765409+09:00
2026-04-20,topix,3788.46,3794.39,3772.96,3777.02,1887640000,OK,kabutan,3777.02,yahoo_jp,3777.02,2026-08-12T14:25:46.765409+09:00
2026-04-21,topix,3780.06,3789.13,3768.31,3770.38,2020340000,OK,kabutan,3770.38,yahoo_jp,3770.38,2026-08-12T14:25:46.765409+09:00
2026-04-22,topix,3755.6,3757.87,3732.04,3744.99,2169630000,OK,kabutan,3744.99,yahoo_jp,3744.99,2026-08-12T14:25:46.765409+09:00
2026-04-23,topix,3737.24,3747.49,3682.72,3716.38,2728460000,OK,kabutan,3716.38,yahoo_jp,3716.38,2026-08-12T14:25:46.765409+09:00
2026-04-24,topix,3730.89,3732.18,3704.37,3716.59,2239970000,OK,kabutan,3716.59,yahoo_jp,3716.59,2026-08-12T14:25:46.765409+09:00
2026-04-27,topix,3710.88,3753.65,3689.75,3735.28,2308180000,OK,kabutan,3735.28,yahoo_jp,3735.28,2026-08-12T14:25:46.765409+09:00
2026-04-28,topix,3753.09,3772.19,3741.0,3772.19,2678100000,OK,kabutan,3772.19,yahoo_jp,3772.19,2026-08-12T14:25:46.765409+09:00
2026-04-30,topix,3742.25,3747.33,3702.31,3727.21,3177430000,OK,kabutan,3727.21,yahoo_jp,3727.21,2026-08-12T14:25:46.765409+09:00
2026-05-01,topix,3718.74,3741.19,3691.63,3728.73,2312790000,OK,kabutan,3728.73,yahoo_jp,3728.73,2026-08-12T14:25:46.765409+09:00
2026-05-07,topix,3761.52,3860.97,3759.14,3840.49,3354560000,OK,kabutan,3840.49,yahoo_jp,3840.49,2026-08-12T14:25:46.765409+09:00
2026-05-08,topix,3828.19,3831.29,3801.35,3829.48,3036850000,OK,kabutan,3829.48,yahoo_jp,3829.48,2026-08-12T14:25:46.765409+09:00
2026-05-11,topix,3840.3,3867.43,3827.87,3840.93,2904730000,OK,kabutan,3840.93,yahoo_jp,3840.93,2026-08-12T14:25:46.765409+09:00
2026-05-12,topix,3856.17,3891.67,3837.93,3872.9,2812280000,OK,kabutan,3872.9,yahoo_jp,3872.9,2026-08-12T14:25:46.765409+09:00
2026-05-13,topix,3869.51,3926.65,3869.41,3919.48,2801870000,OK,kabutan,3919.48,yahoo_jp,3919.48,2026-08-12T14:25:46.765409+09:00
2026-05-14,topix,3913.9,3919.72,3877.44,3879.27,3168890000,OK,kabutan,3879.27,yahoo_jp,3879.27,2026-08-12T14:25:46.765409+09:00
2026-05-15,topix,3891.81,3927.98,3830.54,3863.97,3195890000,OK,kabutan,3863.97,yahoo_jp,3863.97,2026-08-12T14:25:46.765409+09:00
2026-05-18,topix,3859.85,3870.65,3814.22,3826.51,2675200000,OK,kabutan,3826.51,yahoo_jp,3826.51,2026-08-12T14:25:46.765409+09:00
2026-05-19,topix,3856.77,3877.84,3833.64,3850.67,2719120000,OK,kabutan,3850.67,yahoo_jp,3850.67,2026-08-12T14:25:46.765409+09:00
2026-05-20,topix,3851.76,3852.29,3764.5,3791.65,2783140000,OK,kabutan,3791.65,yahoo_jp,3791.65,2026-08-12T14:25:46.765409+09:00
2026-05-21,topix,3825.33,3878.24,3816.66,3853.81,2504900000,OK,kabutan,3853.81,yahoo_jp,3853.81,2026-08-12T14:25:46.765409+09:00
2026-05-22,topix,3866.61,3905.13,3855.77,3892.46,2400170000,OK,kabutan,3892.46,yahoo_jp,3892.46,2026-08-12T14:25:46.765409+09:00
2026-05-25,topix,3903.54,3953.89,3891.62,3942.57,2428880000,OK,kabutan,3942.57,yahoo_jp,3942.57,2026-08-12T14:25:46.765409+09:00
2026-05-26,topix,3938.98,3951.62,3917.45,3938.46,2367920000,OK,kabutan,3938.46,yahoo_jp,3938.46,2026-08-12T14:25:46.765409+09:00
2026-05-27,topix,3951.71,3971.77,3917.49,3918.01,2461330000,OK,kabutan,3918.01,yahoo_jp,3918.01,2026-08-12T14:25:46.765409+09:00
2026-05-28,topix,3905.04,3915.5,3864.22,3902.01,2608730000,OK,kabutan,3902.01,yahoo_jp,3902.01,2026-08-12T14:25:46.765409+09:00
2026-05-29,topix,3917.83,3984.58,3914.77,3957.17,4602120000,OK,kabutan,3957.17,yahoo_jp,3957.17,2026-08-12T14:25:46.765409+09:00
2026-06-01,topix,3946.07,3971.78,3929.19,3940.7,2833940000,OK,kabutan,3940.7,yahoo_jp,3940.7,2026-08-12T14:25:46.765409+09:00
2026-06-02,topix,3913.4,3924.26,3874.88,3924.24,2744640000,OK,kabutan,3924.24,yahoo_jp,3924.24,2026-08-12T14:25:46.765409+09:00
2026-06-03,topix,3944.96,4015.72,3943.25,3996.2,2548970000,OK,kabutan,3996.2,yahoo_jp,3996.2,2026-08-12T14:25:46.765409+09:00
2026-06-04,topix,3968.05,3970.82,3932.81,3951.85,2314480000,OK,kabutan,3951.85,yahoo_jp,3951.85,2026-08-12T14:25:46.765409+09:00
2026-06-05,topix,3961.8,3966.32,3931.13,3949.09,2228950000,OK,kabutan,3949.09,yahoo_jp,3949.09,2026-08-12T14:25:46.765409+09:00
2026-06-08,topix,3910.54,3923.62,3820.06,3852.38,2646260000,OK,kabutan,3852.38,yahoo_jp,3852.38,2026-08-12T14:25:46.765409+09:00
2026-06-09,topix,3887.87,3900.69,3856.35,3896.11,2502270000,OK,kabutan,3896.11,yahoo_jp,3896.11,2026-08-12T14:25:46.765409+09:00
2026-06-10,topix,3891.31,3894.24,3828.49,3847.6,2535810000,OK,kabutan,3847.6,yahoo_jp,3847.6,2026-08-12T14:25:46.765409+09:00
2026-06-11,topix,3807.07,3836.12,3766.0,3830.35,2414850000,OK,kabutan,3830.35,yahoo_jp,3830.35,2026-08-12T14:25:46.765409+09:00
2026-06-12,topix,3872.43,3924.34,3859.97,3881.96,2750120000,OK,kabutan,3881.96,yahoo_jp,3881.96,2026-08-12T14:25:46.765409+09:00
2026-06-15,topix,3928.06,4032.39,3927.17,3999.6,2443080000,OK,kabutan,3999.6,yahoo_jp,3999.6,2026-08-12T14:25:46.765409+09:00
2026-06-16,topix,3984.4,4008.81,3980.34,3991.14,2281010000,OK,kabutan,3991.14,yahoo_jp,3991.14,2026-08-12T14:25:46.765409+09:00
2026-06-17,topix,3997.71,4035.32,3989.06,4013.23,2116550000,OK,kabutan,4013.23,yahoo_jp,4013.23,2026-08-12T14:25:46.765409+09:00
2026-06-18,topix,4031.1,4088.25,4028.43,4068.18,2342400000,OK,kabutan,4068.18,yahoo_jp,4068.18,2026-08-12T14:25:46.765409+09:00
2026-06-19,topix,4067.98,4086.96,4018.69,4044.96,3154190000,OK,kabutan,4044.96,yahoo_jp,4044.96,2026-08-12T14:25:46.765409+09:00
2026-06-22,topix,4030.01,4103.76,4028.61,4095.05,2082530000,OK,kabutan,4095.05,yahoo_jp,4095.05,2026-08-12T14:25:46.765409+09:00
2026-06-23,topix,4097.01,4097.01,3990.38,3990.38,2541370000,OK,kabutan,3990.38,yahoo_jp,3990.38,2026-08-12T14:25:46.765409+09:00
2026-06-24,topix,3987.88,4007.63,3938.94,3963.76,2384220000,OK,kabutan,3963.76,yahoo_jp,3963.76,2026-08-12T14:25:46.765409+09:00
2026-06-25,topix,4001.59,4032.66,3987.08,4016.47,2333210000,OK,kabutan,4016.47,yahoo_jp,4016.47,2026-08-12T14:25:46.765409+09:00
2026-06-26,topix,4001.48,4016.25,3931.13,3963.36,2397930000,OK,kabutan,3963.36,yahoo_jp,3963.36,2026-08-12T14:25:46.765409+09:00
2026-06-29,topix,3976.82,3995.57,3940.45,3982.0,2694560000,OK,kabutan,3982.0,yahoo_jp,3982.0,2026-08-12T14:25:46.765409+09:00
2026-06-30,topix,3999.16,4020.32,3972.49,3994.76,2345710000,OK,kabutan,3994.76,yahoo_jp,3994.76,2026-08-12T14:25:46.765409+09:00
2026-07-01,topix,4019.65,4050.33,3998.13,4011.5,2274930000,OK,kabutan,4011.5,yahoo_jp,4011.5,2026-08-12T14:25:46.765409+09:00
2026-07-02,topix,4025.32,4052.98,4001.69,4014.98,2407640000,OK,kabutan,4014.98,yahoo_jp,4014.98,2026-08-12T14:25:46.765409+09:00
2026-07-03,topix,4034.86,4064.6,4002.27,4064.6,2252760000,OK,kabutan,4064.6,yahoo_jp,4064.6,2026-08-12T14:25:46.765409+09:00
2026-07-06,topix,4075.11,4109.61,4067.71,4101.96,2058880000,OK,kabutan,4101.96,yahoo_jp,4101.96,2026-08-12T14:25:46.765409+09:00
2026-07-07,topix,4107.65,4137.62,4055.32,4062.26,2493230000,OK,kabutan,4062.26,yahoo_jp,4062.26,2026-08-12T14:25:46.765409+09:00
2026-07-08,topix,4041.75,4065.09,4006.43,4006.43,2361150000,OK,kabutan,4006.43,yahoo_jp,4006.43,2026-08-12T14:25:46.765409+09:00
2026-07-09,topix,3998.07,4035.46,3995.49,4020.37,1977050000,OK,kabutan,4020.37,yahoo_jp,4020.37,2026-08-12T14:25:46.765409+09:00
2026-07-10,topix,4042.65,4061.0,4030.28,4036.08,2211930000,OK,kabutan,4036.08,yahoo_jp,4036.08,2026-08-12T14:25:46.765409+09:00
2026-07-13,topix,4050.36,4073.79,3986.18,4007.49,1975580000,OK,kabutan,4007.49,yahoo_jp,4007.49,2026-08-12T14:25:46.765409+09:00
2026-07-14,topix,4012.78,4047.12,3984.49,4038.98,2400220000,OK,kabutan,4038.98,yahoo_jp,4038.98,2026-08-12T14:25:46.765409+09:00
2026-07-15,topix,4064.96,4088.12,4035.73,4088.12,2118390000,OK,kabutan,4088.12,yahoo_jp,4088.12,2026-08-12T14:25:46.765409+09:00
2026-07-16,topix,4056.24,4065.7,4021.5,4028.79,2120150000,OK,kabutan,4028.79,yahoo_jp,4028.79,2026-08-12T14:25:46.765409+09:00
2026-07-17,topix,4010.01,4017.29,3859.13,3919.21,2767460000,OK,kabutan,3919.21,yahoo_jp,3919.21,2026-08-12T14:25:46.765409+09:00
2026-07-21,topix,3944.79,4014.95,3930.17,4014.95,2321980000,OK,kabutan,4014.95,yahoo_jp,4014.95,2026-08-12T14:25:46.765409+09:00
2026-07-22,topix,4019.06,4070.43,4017.02,4033.13,2206690000,OK,kabutan,4033.13,yahoo_jp,4033.13,2026-08-12T14:25:46.765409+09:00
2026-07-23,topix,4035.57,4066.98,4033.39,4053.88,1913530000,OK,kabutan,4053.88,yahoo_jp,4053.88,2026-08-12T14:25:46.765409+09:00
2026-07-24,topix,4015.03,4019.57,3993.3,4011.31,1922930000,OK,kabutan,4011.31,yahoo_jp,4011.31,2026-08-12T14:25:46.765409+09:00
2026-07-27,topix,4039.73,4066.26,4018.73,4066.07,2269880000,OK,kabutan,4066.07,yahoo_jp,4066.07,2026-08-12T14:25:46.765409+09:00
2026-07-28,topix,4040.49,4042.49,3944.71,3963.59,2593370000,OK,kabutan,3963.59,yahoo_jp,3963.59,2026-08-12T14:25:46.765409+09:00
2026-07-29,topix,3976.44,3990.49,3931.58,3974.03,3608440000,OK,kabutan,3974.03,yahoo_jp,3974.03,2026-08-12T14:25:46.765409+09:00
2026-07-30,topix,3950.21,3982.7,3918.87,3952.5,3004620000,OK,kabutan,3952.5,yahoo_jp,3952.5,2026-08-12T14:25:46.765409+09:00
2026-07-31,topix,3954.12,4052.27,3951.22,4003.3,3214660000,OK,kabutan,4003.3,yahoo_jp,4003.3,2026-08-12T14:25:46.765409+09:00
2026-08-03,topix,3965.39,3965.39,3880.3,3960.03,2824090000,OK,kabutan,3960.03,yahoo_jp,3960.03,2026-08-12T14:25:46.765409+09:00
2026-08-04,topix,3960.28,3969.23,3926.33,3961.78,2602140000,OK,kabutan,3961.78,yahoo_jp,3961.78,2026-08-12T14:25:46.765409+09:00
2026-08-05,topix,3985.63,4047.77,3980.38,4046.17,2781220000,OK,kabutan,4046.17,yahoo_jp,4046.17,2026-08-12T14:25:46.765409+09:00
2026-08-06,topix,4041.15,4065.66,4026.39,4055.85,2671170000,OK,kabutan,4055.85,yahoo_jp,4055.85,2026-08-12T14:25:46.765409+09:00
2026-08-07,topix,4063.74,4079.15,4045.34,4074.93,2876100000,OK,kabutan,4074.93,yahoo_jp,4074.93,2026-08-12T14:25:46.765409+09:00
2026-08-10,topix,4078.8,4111.35,4063.49,4100.61,2548480000,OK,kabutan,4100.61,yahoo_jp,4100.61,2026-08-12T14:25:46.765409+09:00
2026-08-12,topix,4120.04,4139.24,4101.4,4139.0,2522780000,OK,kabutan,4139.0,yahoo_jp,4139.0,2026-08-13T16:54:50.002145+09:00
2026-08-13,topix,4158.97,4185.68,4149.78,4176.04,2403500000,OK,kabutan,4176.04,yahoo_jp,4176.04,2026-08-14T13:47:23.817225+09:00
2026-08-14,topix,4181.44,4220.31,4177.03,4197.2,2449220000,OK,kabutan,4197.2,yahoo_jp,4197.2,2026-08-21T13:21:14.788780+09:00
2026-08-17,topix,4204.36,4207.16,4169.75,4184.11,2092490000,OK,kabutan,4184.11,yahoo_jp,4184.11,2026-08-21T13:21:14.788780+09:00
2026-08-18,topix,4169.89,4192.6,4134.56,4140.22,2214620000,OK,kabutan,4140.22,yahoo_jp,4140.22,2026-08-21T13:21:14.788780+09:00
2026-08-19,topix,4107.74,4107.74,4005.45,4012.31,2511360000,OK,kabutan,4012.31,yahoo_jp,4012.31,2026-08-21T13:21:14.788780+09:00
2026-08-20,topix,4033.85,4060.55,4031.56,4059.73,2251150000,OK,kabutan,4059.73,yahoo_jp,4059.73,2026-08-21T13:21:14.788780+09:00
2026-08-21,topix,4038.04,4071.77,4034.78,,,SINGLE_SOURCE,yahoo_jp,4067.29,,,2026-08-22T04:03:52.095683+09:00
