period,code,metric,value,unit,tolerance,status,source_primary,value_primary,raw_primary,source_secondary,value_secondary,raw_secondary,sources_all,source_url_primary,source_url_secondary,fetched_at
FY2022-06,9344,total_assets,,JPY_million,100,SINGLE_SOURCE,irbank_bs,2100,21億,,,,irbank_bs=2100,https://irbank.net/E38452/results,,2026-08-31T01:24:49.228521+09:00
FY2023-06,9344,bps,,JPY,0.01,SINGLE_SOURCE,irbank_bs,539.61,539.61,,,,irbank_bs=539.61,https://irbank.net/E38452/results,,2026-08-31T01:24:49.228521+09:00
FY2023-06,9344,capex,,JPY_million,0.1,SINGLE_SOURCE,irbank_cf,-9.4,-9.4百万,,,,irbank_cf=-9.4,https://irbank.net/E38452/results,,2026-08-31T01:24:49.228521+09:00
FY2023-06,9344,cash_equivalents,,JPY_million,100,SINGLE_SOURCE,irbank_cf,2900,29億,,,,irbank_cf=2900,https://irbank.net/E38452/results,,2026-08-31T01:24:49.228521+09:00
FY2023-06,9344,cost_ratio,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,33.73,33.73,,,,irbank_pl_comprehensive=33.73,https://irbank.net/E38452/results,,2026-08-31T01:24:49.228521+09:00
FY2023-06,9344,eps,,JPY,0.1,MISMATCH,kabutan_fy,99.2,99.2,irbank_pl_comprehensive,98.96,98.96,kabutan_fy=99.2|irbank_pl_comprehensive=98.96,https://kabutan.jp/stock/finance?code=9344,https://irbank.net/E38452/results,2026-08-31T01:24:49.228521+09:00
FY2023-06,9344,equity_ratio,,pct,0.1,SINGLE_SOURCE,irbank_bs,75.9,75.9,,,,irbank_bs=75.9,https://irbank.net/E38452/results,,2026-08-31T01:24:49.228521+09:00
FY2023-06,9344,financing_cf,,JPY_million,100,SINGLE_SOURCE,irbank_cf,1200,12億,,,,irbank_cf=1200,https://irbank.net/E38452/results,,2026-08-31T01:24:49.228521+09:00
FY2023-06,9344,free_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,210,210百万,,,,irbank_cf=210,https://irbank.net/E38452/results,,2026-08-31T01:24:49.228521+09:00
FY2023-06,9344,interest_bearing_debt,,JPY_million,1,SINGLE_SOURCE,irbank_bs,161,161百万,,,,irbank_bs=161,https://irbank.net/E38452/results,,2026-08-31T01:24:49.228521+09:00
FY2023-06,9344,interest_bearing_debt_ratio,,x,0.0001,SINGLE_SOURCE|UNIT_CONVERTED,irbank_bs,0.0607,6.07,,,,irbank_bs=0.0607,https://irbank.net/E38452/results,,2026-08-31T01:24:49.228521+09:00
FY2023-06,9344,investing_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-11,-11百万,,,,irbank_cf=-11,https://irbank.net/E38452/results,,2026-08-31T01:24:49.228521+09:00
FY2023-06,9344,net_assets,,JPY_million,10,SINGLE_SOURCE,irbank_bs,2650,26.5億,,,,irbank_bs=2650,https://irbank.net/E38452/results,,2026-08-31T01:24:49.228521+09:00
FY2023-06,9344,net_income,418,JPY_million,1,OK,kabutan_fy,418,418,irbank_pl_comprehensive,418,418百万,kabutan_fy=418|irbank_pl_comprehensive=418,https://kabutan.jp/stock/finance?code=9344,https://irbank.net/E38452/results,2026-08-31T01:24:49.228521+09:00
FY2023-06,9344,operating_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,221,2.21億,,,,irbank_cf=221,https://irbank.net/E38452/results,,2026-08-31T01:24:49.228521+09:00
FY2023-06,9344,operating_income,673,JPY_million,1,OK|ROUNDING,kabutan_fy,673,673,irbank_pl_comprehensive,674,674百万,kabutan_fy=673|irbank_pl_comprehensive=674,https://kabutan.jp/stock/finance?code=9344,https://irbank.net/E38452/results,2026-08-31T01:24:49.228521+09:00
FY2023-06,9344,operating_margin,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,15.52,15.52,,,,irbank_pl_comprehensive=15.52,https://irbank.net/E38452/results,,2026-08-31T01:24:49.228521+09:00
FY2023-06,9344,ordinary_income,644,JPY_million,1,OK,kabutan_fy,644,644,irbank_pl_comprehensive,644,644百万,kabutan_fy=644|irbank_pl_comprehensive=644,https://kabutan.jp/stock/finance?code=9344,https://irbank.net/E38452/results,2026-08-31T01:24:49.228521+09:00
FY2023-06,9344,retained_earnings,,JPY_million,10,SINGLE_SOURCE,irbank_bs,1150,11.5億,,,,irbank_bs=1150,https://irbank.net/E38452/results,,2026-08-31T01:24:49.228521+09:00
FY2023-06,9344,revenue,4342,JPY_million,10,OK|ROUNDING,kabutan_fy,4342,"4,342",kabutan_fy10,4342,"4,342",kabutan_fy=4342|kabutan_fy10=4342|irbank_pl_comprehensive=4340,https://kabutan.jp/stock/finance?code=9344,https://kabutan.jp/stock/finance?code=9344,2026-08-31T01:24:49.228521+09:00
FY2023-06,9344,roa,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,11.95,11.95,,,,irbank_pl_comprehensive=11.95,https://irbank.net/E38452/results,,2026-08-31T01:24:49.228521+09:00
FY2023-06,9344,roe,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,15.75,15.75,,,,irbank_pl_comprehensive=15.75,https://irbank.net/E38452/results,,2026-08-31T01:24:49.228521+09:00
FY2023-06,9344,sga_ratio,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,50.76,50.76,,,,irbank_pl_comprehensive=50.76,https://irbank.net/E38452/results,,2026-08-31T01:24:49.228521+09:00
FY2023-06,9344,shareholders_equity,,JPY_million,10,SINGLE_SOURCE,irbank_bs,2650,26.5億,,,,irbank_bs=2650,https://irbank.net/E38452/results,,2026-08-31T01:24:49.228521+09:00
FY2023-06,9344,total_assets,,JPY_million,100,SINGLE_SOURCE,irbank_bs,3500,35億,,,,irbank_bs=3500,https://irbank.net/E38452/results,,2026-08-31T01:24:49.228521+09:00
FY2024-06,9344,bps,,JPY,0.01,MISMATCH,kabutan_bs,634.61,634.61,irbank_bs,634.13,634.13,kabutan_bs=634.61|irbank_bs=634.13,https://kabutan.jp/stock/finance?code=9344,https://irbank.net/E38452/results,2026-08-31T01:24:49.228521+09:00
FY2024-06,9344,capex,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-298,-298百万,,,,irbank_cf=-298,https://irbank.net/E38452/results,,2026-08-31T01:24:49.228521+09:00
FY2024-06,9344,cash_equivalents,3023,JPY_million,10,OK|ROUNDING,kabutan_cf,3023,"3,023",irbank_cf,3020,30.2億,kabutan_cf=3023|irbank_cf=3020,https://kabutan.jp/stock/finance?code=9344,https://irbank.net/E38452/results,2026-08-31T01:24:49.228521+09:00
FY2024-06,9344,cost_ratio,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,33.59,33.59,irbank_q,33.58,33.58%,irbank_pl_comprehensive=33.59|irbank_q=33.58,https://irbank.net/E38452/results,https://irbank.net/E38452/quarter,2026-08-31T01:24:49.228521+09:00
FY2024-06,9344,eps,,JPY,0.1,MISMATCH,kabutan_fy,101.3,101.3,irbank_pl_comprehensive,101.12,101.12,kabutan_fy=101.3|kabutan_record_fy=101.3|irbank_pl_comprehensive=101.12,https://kabutan.jp/stock/finance?code=9344,https://irbank.net/E38452/results,2026-08-31T01:24:49.228521+09:00
FY2024-06,9344,equity,,JPY_million,1,SINGLE_SOURCE,kabutan_bs,3165,"3,165",,,,kabutan_bs=3165,https://kabutan.jp/stock/finance?code=9344,,2026-08-31T01:24:49.228521+09:00
FY2024-06,9344,equity_ratio,77,pct,1,OK,kabutan_bs,77,77.0,irbank_bs,77,77,kabutan_bs=77|irbank_bs=77,https://kabutan.jp/stock/finance?code=9344,https://irbank.net/E38452/results,2026-08-31T01:24:49.228521+09:00
FY2024-06,9344,financing_cf,-77,JPY_million,1,OK,kabutan_cf,-77,-77,irbank_cf,-77,-0.77億,kabutan_cf=-77|irbank_cf=-77,https://kabutan.jp/stock/finance?code=9344,https://irbank.net/E38452/results,2026-08-31T01:24:49.228521+09:00
FY2024-06,9344,free_cf,201,JPY_million,1,OK,kabutan_cf,201,201,irbank_cf,201,201百万,kabutan_cf=201|irbank_cf=201,https://kabutan.jp/stock/finance?code=9344,https://irbank.net/E38452/results,2026-08-31T01:24:49.228521+09:00
FY2024-06,9344,interest_bearing_debt,,JPY_million,1,SINGLE_SOURCE,irbank_bs,75,75百万,,,,irbank_bs=75,https://irbank.net/E38452/results,,2026-08-31T01:24:49.228521+09:00
FY2024-06,9344,interest_bearing_debt_ratio,0.0238,x,0.01,OK|ROUNDING|UNIT_CONVERTED,kabutan_bs,0.02,0.02,irbank_bs,0.0238,2.38,kabutan_bs=0.02|irbank_bs=0.0238,https://kabutan.jp/stock/finance?code=9344,https://irbank.net/E38452/results,2026-08-31T01:24:49.228521+09:00
FY2024-06,9344,investing_cf,-245,JPY_million,1,OK,kabutan_cf,-245,-245,irbank_cf,-245,-245百万,kabutan_cf=-245|irbank_cf=-245,https://kabutan.jp/stock/finance?code=9344,https://irbank.net/E38452/results,2026-08-31T01:24:49.228521+09:00
FY2024-06,9344,net_assets,,JPY_million,10,SINGLE_SOURCE,irbank_bs,3170,31.7億,,,,irbank_bs=3170,https://irbank.net/E38452/results,,2026-08-31T01:24:49.228521+09:00
FY2024-06,9344,net_income,502,JPY_million,1,OK,kabutan_fy,502,502,kabutan_record_fy,502,502,kabutan_fy=502|kabutan_record_fy=502|irbank_pl_comprehensive=502,https://kabutan.jp/stock/finance?code=9344,https://kabutan.jp/stock/finance?code=9344,2026-08-31T01:24:49.228521+09:00
FY2024-06,9344,operating_cf,446,JPY_million,1,OK,kabutan_cf,446,446,irbank_cf,446,4.46億,kabutan_cf=446|irbank_cf=446,https://kabutan.jp/stock/finance?code=9344,https://irbank.net/E38452/results,2026-08-31T01:24:49.228521+09:00
FY2024-06,9344,operating_income,833,JPY_million,1,OK|ROUNDING,kabutan_fy,833,833,kabutan_cf,833,833,kabutan_fy=833|kabutan_cf=833|kabutan_record_fy=833|irbank_pl_comprehensive=834|irbank_q=834,https://kabutan.jp/stock/finance?code=9344,https://kabutan.jp/stock/finance?code=9344,2026-08-31T01:24:49.228521+09:00
FY2024-06,9344,operating_margin,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,17.87,17.87,irbank_q,17.87,17.87%,irbank_pl_comprehensive=17.87|irbank_q=17.87,https://irbank.net/E38452/results,https://irbank.net/E38452/quarter,2026-08-31T01:24:49.228521+09:00
FY2024-06,9344,ordinary_income,831,JPY_million,1,OK|ROUNDING,kabutan_fy,831,831,kabutan_record_fy,831,831,kabutan_fy=831|kabutan_record_fy=831|irbank_pl_comprehensive=831|irbank_q=832,https://kabutan.jp/stock/finance?code=9344,https://kabutan.jp/stock/finance?code=9344,2026-08-31T01:24:49.228521+09:00
FY2024-06,9344,retained_earnings,1652,JPY_million,10,OK|ROUNDING,kabutan_bs,1652,"1,652",irbank_bs,1650,16.5億,kabutan_bs=1652|irbank_bs=1650,https://kabutan.jp/stock/finance?code=9344,https://irbank.net/E38452/results,2026-08-31T01:24:49.228521+09:00
FY2024-06,9344,revenue,4665,JPY_million,10,OK|ROUNDING,kabutan_fy,4665,"4,665",kabutan_fy10,4665,"4,665",kabutan_fy=4665|kabutan_fy10=4665|irbank_pl_comprehensive=4670|irbank_q=4670,https://kabutan.jp/stock/finance?code=9344,https://kabutan.jp/stock/finance?code=9344,2026-08-31T01:24:49.228521+09:00
FY2024-06,9344,roa,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,12.21,12.21,,,,irbank_pl_comprehensive=12.21,https://irbank.net/E38452/results,,2026-08-31T01:24:49.228521+09:00
FY2024-06,9344,roe,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,15.86,15.86,,,,irbank_pl_comprehensive=15.86,https://irbank.net/E38452/results,,2026-08-31T01:24:49.228521+09:00
FY2024-06,9344,sga_ratio,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,48.56,48.56,irbank_q,48.55,48.55%,irbank_pl_comprehensive=48.56|irbank_q=48.55,https://irbank.net/E38452/results,https://irbank.net/E38452/quarter,2026-08-31T01:24:49.228521+09:00
FY2024-06,9344,shareholders_equity,,JPY_million,10,SINGLE_SOURCE,irbank_bs,3170,31.7億,,,,irbank_bs=3170,https://irbank.net/E38452/results,,2026-08-31T01:24:49.228521+09:00
FY2024-06,9344,total_assets,4112,JPY_million,10,OK|ROUNDING,kabutan_bs,4112,"4,112",irbank_bs,4110,41.1億,kabutan_bs=4112|irbank_bs=4110,https://kabutan.jp/stock/finance?code=9344,https://irbank.net/E38452/results,2026-08-31T01:24:49.228521+09:00
FY2025-06,9344,bps,,JPY,0.01,MISMATCH|NONCONSOLIDATED,kabutan_bs,657.57,657.57,irbank_bs,657.54,657.54,kabutan_bs=657.57|irbank_bs=657.54,https://kabutan.jp/stock/finance?code=9344,https://irbank.net/E38452/results,2026-08-31T01:24:49.228521+09:00
FY2025-06,9344,capex,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-185,-185百万,,,,irbank_cf=-185,https://irbank.net/E38452/results,,2026-08-31T01:24:49.228521+09:00
