period,code,metric,value,unit,tolerance,status,source_primary,value_primary,raw_primary,source_secondary,value_secondary,raw_secondary,sources_all,source_url_primary,source_url_secondary,fetched_at
FY2011-03,3851,eps,,JPY,0.01,SINGLE_SOURCE,irbank_pl_consolidated,53.92,53.92,,,,irbank_pl_consolidated=53.92,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2011-03,3851,equity,,JPY_million,10,SINGLE_SOURCE,irbank_bs,1050,10.5億,,,,irbank_bs=1050,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2011-03,3851,equity_ratio,,pct,0.1,SINGLE_SOURCE,irbank_bs,54.3,54.3,,,,irbank_bs=54.3,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2011-03,3851,financing_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-380,-380百万,,,,irbank_cf=-380,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2011-03,3851,free_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,362,3.62億,,,,irbank_cf=362,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2011-03,3851,interest_bearing_debt,,JPY_million,1,SINGLE_SOURCE,irbank_bs,502,5.02億,,,,irbank_bs=502,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2011-03,3851,interest_bearing_debt_ratio,,x,0.0001,SINGLE_SOURCE|UNIT_CONVERTED,irbank_bs,0.5226,52.26,,,,irbank_bs=0.5226,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2011-03,3851,investing_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-52,-0.52億,,,,irbank_cf=-52,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2011-03,3851,net_assets,,JPY_million,1,SINGLE_SOURCE,irbank_bs,961,9.61億,,,,irbank_bs=961,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2011-03,3851,net_income,,JPY_million,10,SINGLE_SOURCE,irbank_pl_consolidated,230,2.3億,,,,irbank_pl_consolidated=230,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2011-03,3851,operating_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,414,4.14億,,,,irbank_cf=414,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2011-03,3851,operating_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl_consolidated,315,3.15億,,,,irbank_pl_consolidated=315,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2011-03,3851,operating_margin,,pct,0.01,SINGLE_SOURCE,irbank_pl_consolidated,14.21,14.21,,,,irbank_pl_consolidated=14.21,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2011-03,3851,ordinary_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl_consolidated,306,3.06億,,,,irbank_pl_consolidated=306,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2011-03,3851,retained_earnings,,JPY_million,1,SINGLE_SOURCE,irbank_bs,594,5.94億,,,,irbank_bs=594,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2011-03,3851,revenue,2217,JPY_million,10,OK|ROUNDING,kabutan_fy10,2217,"2,217",irbank_pl_consolidated,2220,22.2億,kabutan_fy10=2217|irbank_pl_consolidated=2220,https://kabutan.jp/stock/finance?code=3851,https://irbank.net/E02489/results,2026-08-13T11:40:46.611262+09:00
FY2011-03,3851,roa,,pct,0.01,SINGLE_SOURCE,irbank_pl_consolidated,13.03,13.03,,,,irbank_pl_consolidated=13.03,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2011-03,3851,roe,,pct,0.01,SINGLE_SOURCE,irbank_pl_consolidated,23.98,23.98,,,,irbank_pl_consolidated=23.98,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2011-03,3851,sga_ratio,,pct,0.01,SINGLE_SOURCE,irbank_pl_consolidated,35.67,35.67,,,,irbank_pl_consolidated=35.67,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2011-03,3851,total_assets,,JPY_million,10,SINGLE_SOURCE,irbank_bs,1770,17.7億,,,,irbank_bs=1770,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2012-03,3851,bps,,JPY,0.01,SINGLE_SOURCE,irbank_bs,277.19,277.19,,,,irbank_bs=277.19,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2012-03,3851,capex,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-26,-26百万,,,,irbank_cf=-26,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2012-03,3851,cash_equivalents,,JPY_million,1,SINGLE_SOURCE,irbank_cf,673,6.73億,,,,irbank_cf=673,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2012-03,3851,cost_ratio,,pct,0.01,SINGLE_SOURCE,irbank_pl_consolidated,50.28,50.28,,,,irbank_pl_consolidated=50.28,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2012-03,3851,eps,,JPY,0.01,SINGLE_SOURCE,irbank_pl_consolidated,50.52,50.52,,,,irbank_pl_consolidated=50.52,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2012-03,3851,equity,,JPY_million,10,SINGLE_SOURCE,irbank_bs,1270,12.7億,,,,irbank_bs=1270,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2012-03,3851,equity_ratio,,pct,0.1,SINGLE_SOURCE,irbank_bs,59.2,59.2,,,,irbank_bs=59.2,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2012-03,3851,financing_cf,,JPY_million,0.1,SINGLE_SOURCE,irbank_cf,6.5,6.5百万,,,,irbank_cf=6.5,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2012-03,3851,free_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,181,1.81億,,,,irbank_cf=181,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2012-03,3851,interest_bearing_debt,,JPY_million,1,SINGLE_SOURCE,irbank_bs,513,5.13億,,,,irbank_bs=513,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2012-03,3851,interest_bearing_debt_ratio,,x,0.0001,SINGLE_SOURCE|UNIT_CONVERTED,irbank_bs,0.4328,43.28,,,,irbank_bs=0.4328,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2012-03,3851,investing_cf,,JPY_million,10,SINGLE_SOURCE,irbank_cf,-10,-0.1億,,,,irbank_cf=-10,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2012-03,3851,net_assets,,JPY_million,10,SINGLE_SOURCE,irbank_bs,1180,11.8億,,,,irbank_bs=1180,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2012-03,3851,net_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl_consolidated,216,2.16億,,,,irbank_pl_consolidated=216,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2012-03,3851,operating_cf,,JPY_million,10,SINGLE_SOURCE,irbank_cf,190,1.9億,,,,irbank_cf=190,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2012-03,3851,operating_income,,JPY_million,10,SINGLE_SOURCE,irbank_pl_consolidated,320,3.2億,,,,irbank_pl_consolidated=320,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2012-03,3851,operating_margin,,pct,0.01,SINGLE_SOURCE,irbank_pl_consolidated,13.01,13.01,,,,irbank_pl_consolidated=13.01,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2012-03,3851,ordinary_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl_consolidated,326,3.26億,,,,irbank_pl_consolidated=326,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2012-03,3851,retained_earnings,,JPY_million,1,SINGLE_SOURCE,irbank_bs,806,8.06億,,,,irbank_bs=806,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2012-03,3851,revenue,2460,JPY_million,10,OK,kabutan_fy10,2460,"2,460",irbank_pl_consolidated,2460,24.6億,kabutan_fy10=2460|irbank_pl_consolidated=2460,https://kabutan.jp/stock/finance?code=3851,https://irbank.net/E02489/results,2026-08-13T11:40:46.611262+09:00
FY2012-03,3851,roa,,pct,0.01,SINGLE_SOURCE,irbank_pl_consolidated,10.79,10.79,,,,irbank_pl_consolidated=10.79,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2012-03,3851,roe,,pct,0.01,SINGLE_SOURCE,irbank_pl_consolidated,18.23,18.23,,,,irbank_pl_consolidated=18.23,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2012-03,3851,sga_ratio,,pct,0.1,SINGLE_SOURCE,irbank_pl_consolidated,36.7,36.7,,,,irbank_pl_consolidated=36.7,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2012-03,3851,total_assets,,JPY_million,100,SINGLE_SOURCE,irbank_bs,2000,20億,,,,irbank_bs=2000,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2013-03,3851,bps,,JPY,0.01,SINGLE_SOURCE,irbank_bs,237.46,237.46,,,,irbank_bs=237.46,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2013-03,3851,capex,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-62,-62百万,,,,irbank_cf=-62,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2013-03,3851,cash_equivalents,,JPY_million,1,SINGLE_SOURCE,irbank_cf,627,6.27億,,,,irbank_cf=627,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2013-03,3851,cost_ratio,,pct,0.01,SINGLE_SOURCE,irbank_pl_consolidated,65.78,65.78,,,,irbank_pl_consolidated=65.78,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2013-03,3851,eps,,JPY,0.1,SINGLE_SOURCE,irbank_pl_consolidated,-50.1,-50.1,,,,irbank_pl_consolidated=-50.1,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2013-03,3851,equity,,JPY_million,10,SINGLE_SOURCE,irbank_bs,1050,10.5億,,,,irbank_bs=1050,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2013-03,3851,equity_ratio,,pct,0.1,SINGLE_SOURCE,irbank_bs,39.7,39.7,,,,irbank_bs=39.7,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2013-03,3851,financing_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,572,572百万,,,,irbank_cf=572,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2013-03,3851,free_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-659,-6.59億,,,,irbank_cf=-659,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2013-03,3851,interest_bearing_debt,,JPY_million,10,SINGLE_SOURCE,irbank_bs,1090,10.9億,,,,irbank_bs=1090,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2013-03,3851,interest_bearing_debt_ratio,,x,0.001,SINGLE_SOURCE|UNIT_CONVERTED,irbank_bs,1.068,106.8,,,,irbank_bs=1.068,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2013-03,3851,investing_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-79,-0.79億,,,,irbank_cf=-79,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
FY2013-03,3851,net_assets,,JPY_million,10,SINGLE_SOURCE,irbank_bs,1020,10.2億,,,,irbank_bs=1020,https://irbank.net/E02489/results,,2026-08-13T11:40:46.611262+09:00
