period,code,metric,value,unit,tolerance,status,source_primary,value_primary,raw_primary,source_secondary,value_secondary,raw_secondary,sources_all,source_url_primary,source_url_secondary,fetched_at
FY2017-09,4937,revenue,1566,JPY_million,10,OK|ROUNDING|NONCONSOLIDATED|PERIOD_ASTERISK,kabutan_fy10,1566,"1,566",irbank_pl_comprehensive,1570,15.7億,kabutan_fy10=1566|irbank_pl_comprehensive=1570,https://kabutan.jp/stock/finance?code=4937,https://irbank.net/E36697/results,2026-08-13T11:40:46.611262+09:00
FY2017-09,4937,roa,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,5.96,5.96,,,,irbank_pl_comprehensive=5.96,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2017-09,4937,total_assets,,JPY_million,1,SINGLE_SOURCE,irbank_bs,586,5.86億,,,,irbank_bs=586,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2018-09,4937,cash_equivalents,,JPY_million,1,SINGLE_SOURCE,irbank_cf,576,5.76億,,,,irbank_cf=576,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2018-09,4937,eps,,JPY,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,10.03,10.03,,,,irbank_pl_comprehensive=10.03,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2018-09,4937,equity_ratio,,pct,0.1,SINGLE_SOURCE,irbank_bs,39.9,39.9,,,,irbank_bs=39.9,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2018-09,4937,net_assets,,JPY_million,1,SINGLE_SOURCE,irbank_bs,311,3.11億,,,,irbank_bs=311,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2018-09,4937,net_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl_comprehensive,22,22百万,,,,irbank_pl_comprehensive=22,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2018-09,4937,ordinary_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl_comprehensive,16,16百万,,,,irbank_pl_comprehensive=16,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2018-09,4937,revenue,2172,JPY_million,10,OK|ROUNDING|NONCONSOLIDATED|PERIOD_ASTERISK,kabutan_fy10,2172,"2,172",irbank_pl_comprehensive,2170,21.7億,kabutan_fy10=2172|irbank_pl_comprehensive=2170,https://kabutan.jp/stock/finance?code=4937,https://irbank.net/E36697/results,2026-08-13T11:40:46.611262+09:00
FY2018-09,4937,roa,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,2.84,2.84,,,,irbank_pl_comprehensive=2.84,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2018-09,4937,total_assets,,JPY_million,1,SINGLE_SOURCE,irbank_bs,781,7.81億,,,,irbank_bs=781,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2019-09,4937,bps,,JPY,0.01,SINGLE_SOURCE,irbank_bs,23.16,23.16,,,,irbank_bs=23.16,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2019-09,4937,capex,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-20,-20百万,,,,irbank_cf=-20,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2019-09,4937,cash_equivalents,,JPY_million,1,SINGLE_SOURCE,irbank_cf,399,3.99億,,,,irbank_cf=399,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2019-09,4937,cost_ratio,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,18.18,18.18,,,,irbank_pl_comprehensive=18.18,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2019-09,4937,eps,,JPY,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,-293.58,-293.58,,,,irbank_pl_comprehensive=-293.58,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2019-09,4937,equity,,JPY_million,1,SINGLE_SOURCE,irbank_bs,63,0.63億,,,,irbank_bs=63,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2019-09,4937,equity_ratio,,pct,0.1,SINGLE_SOURCE,irbank_bs,6.3,6.3,,,,irbank_bs=6.3,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2019-09,4937,financing_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,829,829百万,,,,irbank_cf=829,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2019-09,4937,free_cf,,JPY_million,10,SINGLE_SOURCE,irbank_cf,-1010,-10.1億,,,,irbank_cf=-1010,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2019-09,4937,interest_bearing_debt,,JPY_million,1,SINGLE_SOURCE,irbank_bs,603,603百万,,,,irbank_bs=603,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2019-09,4937,interest_bearing_debt_ratio,,x,0.0001,SINGLE_SOURCE|UNIT_CONVERTED,irbank_bs,9.6251,962.51,,,,irbank_bs=9.6251,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2019-09,4937,investing_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-20,-20百万,,,,irbank_cf=-20,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2019-09,4937,net_assets,,JPY_million,1,SINGLE_SOURCE,irbank_bs,63,0.63億,,,,irbank_bs=63,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2019-09,4937,net_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl_comprehensive,-795,-795百万,,,,irbank_pl_comprehensive=-795,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2019-09,4937,operating_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-986,-986百万,,,,irbank_cf=-986,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2019-09,4937,operating_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl_comprehensive,-789,-789百万,,,,irbank_pl_comprehensive=-789,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2019-09,4937,operating_margin,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,-23.29,-23.29,,,,irbank_pl_comprehensive=-23.29,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2019-09,4937,ordinary_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl_comprehensive,-794,-794百万,,,,irbank_pl_comprehensive=-794,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2019-09,4937,retained_earnings,,JPY_million,1,SINGLE_SOURCE,irbank_bs,-548,-548百万,,,,irbank_bs=-548,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2019-09,4937,revenue,3386,JPY_million,10,OK|ROUNDING|NONCONSOLIDATED|PERIOD_ASTERISK,kabutan_fy10,3386,"3,386",irbank_pl_comprehensive,3390,33.9億,kabutan_fy10=3386|irbank_pl_comprehensive=3390,https://kabutan.jp/stock/finance?code=4937,https://irbank.net/E36697/results,2026-08-13T11:40:46.611262+09:00
FY2019-09,4937,sga_ratio,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,105.12,105.12,,,,irbank_pl_comprehensive=105.12,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2019-09,4937,total_assets,,JPY_million,100,SINGLE_SOURCE,irbank_bs,1000,10億,,,,irbank_bs=1000,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2020-09,4937,bps,,JPY,0.01,SINGLE_SOURCE,irbank_bs,59.61,59.61,,,,irbank_bs=59.61,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2020-09,4937,capex,,JPY_million,0.1,SINGLE_SOURCE,irbank_cf,-1.1,-1.1百万,,,,irbank_cf=-1.1,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2020-09,4937,cash_equivalents,,JPY_million,1,SINGLE_SOURCE,irbank_cf,474,4.74億,,,,irbank_cf=474,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2020-09,4937,cost_ratio,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,16.64,16.64,,,,irbank_pl_comprehensive=16.64,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2020-09,4937,eps,,JPY,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,36.45,36.45,,,,irbank_pl_comprehensive=36.45,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2020-09,4937,equity,,JPY_million,1,SINGLE_SOURCE,irbank_bs,161,1.61億,,,,irbank_bs=161,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2020-09,4937,equity_ratio,,pct,0.1,SINGLE_SOURCE,irbank_bs,13.7,13.7,,,,irbank_bs=13.7,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2020-09,4937,financing_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-16,-16百万,,,,irbank_cf=-16,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2020-09,4937,free_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,91,0.91億,,,,irbank_cf=91,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2020-09,4937,interest_bearing_debt,,JPY_million,1,SINGLE_SOURCE,irbank_bs,588,588百万,,,,irbank_bs=588,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2020-09,4937,interest_bearing_debt_ratio,,x,0.0001,SINGLE_SOURCE|UNIT_CONVERTED,irbank_bs,3.6421,364.21,,,,irbank_bs=3.6421,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2020-09,4937,investing_cf,,JPY_million,0.1,SINGLE_SOURCE,irbank_cf,2.3,2.3百万,,,,irbank_cf=2.3,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2020-09,4937,net_assets,,JPY_million,1,SINGLE_SOURCE,irbank_bs,161,1.61億,,,,irbank_bs=161,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2020-09,4937,net_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl_comprehensive,99,99百万,,,,irbank_pl_comprehensive=99,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2020-09,4937,operating_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,88,88百万,,,,irbank_cf=88,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2020-09,4937,operating_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl_comprehensive,107,107百万,,,,irbank_pl_comprehensive=107,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2020-09,4937,operating_margin,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,2.38,2.38,,,,irbank_pl_comprehensive=2.38,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2020-09,4937,ordinary_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl_comprehensive,109,109百万,,,,irbank_pl_comprehensive=109,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2020-09,4937,retained_earnings,,JPY_million,1,SINGLE_SOURCE,irbank_bs,-449,-449百万,,,,irbank_bs=-449,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2020-09,4937,revenue,4504,JPY_million,100,OK|ROUNDING|NONCONSOLIDATED|PERIOD_ASTERISK,kabutan_fy10,4504,"4,504",irbank_pl_comprehensive,4500,45億,kabutan_fy10=4504|irbank_pl_comprehensive=4500,https://kabutan.jp/stock/finance?code=4937,https://irbank.net/E36697/results,2026-08-13T11:40:46.611262+09:00
FY2020-09,4937,roa,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,8.37,8.37,,,,irbank_pl_comprehensive=8.37,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2020-09,4937,roe,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,61.14,61.14,,,,irbank_pl_comprehensive=61.14,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2020-09,4937,sga_ratio,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,80.97,80.97,,,,irbank_pl_comprehensive=80.97,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2020-09,4937,total_assets,,JPY_million,10,SINGLE_SOURCE,irbank_bs,1180,11.8億,,,,irbank_bs=1180,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2021-09,4937,bps,,JPY,0.01,SINGLE_SOURCE,irbank_bs,266.72,266.72,,,,irbank_bs=266.72,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2021-09,4937,capex,,JPY_million,0.1,SINGLE_SOURCE,irbank_cf,-9.6,-9.6百万,,,,irbank_cf=-9.6,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2021-09,4937,cash_equivalents,,JPY_million,10,SINGLE_SOURCE,irbank_cf,1040,10.4億,,,,irbank_cf=1040,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2021-09,4937,cost_ratio,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,19.27,19.27,,,,irbank_pl_comprehensive=19.27,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2021-09,4937,eps,,JPY,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,41.61,41.61,,,,irbank_pl_comprehensive=41.61,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2021-09,4937,equity,,JPY_million,100,SINGLE_SOURCE,irbank_bs,800,8億,,,,irbank_bs=800,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2021-09,4937,equity_ratio,,pct,0.1,SINGLE_SOURCE,irbank_bs,42.1,42.1,,,,irbank_bs=42.1,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2021-09,4937,financing_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,703,703百万,,,,irbank_cf=703,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2021-09,4937,free_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-135,-1.35億,,,,irbank_cf=-135,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2021-09,4937,interest_bearing_debt,,JPY_million,1,SINGLE_SOURCE,irbank_bs,777,777百万,,,,irbank_bs=777,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2021-09,4937,interest_bearing_debt_ratio,,x,0.001,SINGLE_SOURCE|UNIT_CONVERTED,irbank_bs,0.971,97.1,,,,irbank_bs=0.971,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2021-09,4937,investing_cf,,JPY_million,0.1,SINGLE_SOURCE,irbank_cf,-6.4,-6.4百万,,,,irbank_cf=-6.4,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2021-09,4937,net_assets,,JPY_million,1,SINGLE_SOURCE,irbank_bs,801,8.01億,,,,irbank_bs=801,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2021-09,4937,net_income,116,JPY_million,1,OK,kabutan_record_fy,116,116,irbank_pl_comprehensive,116,116百万,kabutan_record_fy=116|irbank_pl_comprehensive=116,https://kabutan.jp/stock/finance?code=4937,https://irbank.net/E36697/results,2026-08-13T11:40:46.611262+09:00
FY2021-09,4937,operating_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-128,-128百万,,,,irbank_cf=-128,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2021-09,4937,operating_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl_comprehensive,149,149百万,,,,irbank_pl_comprehensive=149,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2021-09,4937,operating_margin,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,3.19,3.19,,,,irbank_pl_comprehensive=3.19,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2021-09,4937,ordinary_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl_comprehensive,141,141百万,,,,irbank_pl_comprehensive=141,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2021-09,4937,retained_earnings,,JPY_million,1,SINGLE_SOURCE,irbank_bs,-333,-333百万,,,,irbank_bs=-333,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2021-09,4937,revenue,4684,JPY_million,10,OK|ROUNDING|NONCONSOLIDATED,kabutan_fy10,4684,"4,684",kabutan_record_fy,4684,"4,684",kabutan_fy10=4684|kabutan_record_fy=4684|irbank_pl_comprehensive=4680,https://kabutan.jp/stock/finance?code=4937,https://kabutan.jp/stock/finance?code=4937,2026-08-13T11:40:46.611262+09:00
FY2021-09,4937,roa,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,6.11,6.11,,,,irbank_pl_comprehensive=6.11,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2021-09,4937,roe,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,14.51,14.51,,,,irbank_pl_comprehensive=14.51,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2021-09,4937,sga_ratio,,pct,0.1,SINGLE_SOURCE,irbank_pl_comprehensive,77.5,77.5,,,,irbank_pl_comprehensive=77.5,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2021-09,4937,total_assets,,JPY_million,100,SINGLE_SOURCE,irbank_bs,1900,19億,,,,irbank_bs=1900,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2022-09,4937,bps,,JPY,0.01,SINGLE_SOURCE,irbank_bs,246.98,246.98,,,,irbank_bs=246.98,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2022-09,4937,cash_equivalents,,JPY_million,1,SINGLE_SOURCE,irbank_cf,906,9.06億,,,,irbank_cf=906,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2022-09,4937,cost_ratio,,pct,0.01,MISMATCH,irbank_pl_comprehensive,29.36,29.36,irbank_q,9.95,9.95%,irbank_pl_comprehensive=29.36|irbank_q=9.95,https://irbank.net/E36697/results,https://irbank.net/E36697/quarter,2026-08-13T11:40:46.611262+09:00
FY2022-09,4937,eps,-19.04,JPY,0.1,OK|ROUNDING,kabutan_fy,-19,-19.0,irbank_pl_comprehensive,-19.04,-19.04,kabutan_fy=-19|irbank_pl_comprehensive=-19.04,https://kabutan.jp/stock/finance?code=4937,https://irbank.net/E36697/results,2026-08-13T11:40:46.611262+09:00
FY2022-09,4937,equity,,JPY_million,1,SINGLE_SOURCE,irbank_bs,742,7.42億,,,,irbank_bs=742,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2022-09,4937,equity_ratio,,pct,0.1,SINGLE_SOURCE,irbank_bs,47.5,47.5,,,,irbank_bs=47.5,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2022-09,4937,financing_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-129,-129百万,,,,irbank_cf=-129,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2022-09,4937,free_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-7,-0.07億,,,,irbank_cf=-7,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
FY2022-09,4937,interest_bearing_debt,,JPY_million,1,SINGLE_SOURCE,irbank_bs,646,646百万,,,,irbank_bs=646,https://irbank.net/E36697/results,,2026-08-13T11:40:46.611262+09:00
