period,code,metric,value,unit,tolerance,status,source_primary,value_primary,raw_primary,source_secondary,value_secondary,raw_secondary,sources_all,source_url_primary,source_url_secondary,fetched_at
FY2012-03,6027,equity_ratio,,pct,0.1,SINGLE_SOURCE,irbank_bs,1.6,1.6,,,,irbank_bs=1.6,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2012-03,6027,net_assets,,JPY_million,1,SINGLE_SOURCE,irbank_bs,1,0.01億,,,,irbank_bs=1,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2012-03,6027,net_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl_comprehensive,7,0.07億,,,,irbank_pl_comprehensive=7,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2012-03,6027,ordinary_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl_comprehensive,8,0.08億,,,,irbank_pl_comprehensive=8,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2012-03,6027,revenue,142,JPY_million,1,OK|ROUNDING|NONCONSOLIDATED|PERIOD_ASTERISK,kabutan_fy10,142,142,irbank_pl_comprehensive,143,1.43億,kabutan_fy10=142|irbank_pl_comprehensive=143,https://kabutan.jp/stock/finance?code=6027,https://irbank.net/E31009/results,2026-08-31T01:24:49.228521+09:00
FY2012-03,6027,roa,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,17.82,17.82,,,,irbank_pl_comprehensive=17.82,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2012-03,6027,total_assets,,JPY_million,1,SINGLE_SOURCE,irbank_bs,41,0.41億,,,,irbank_bs=41,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2013-03,6027,bps,,JPY,0.01,SINGLE_SOURCE,irbank_bs,5.38,5.38,,,,irbank_bs=5.38,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2013-03,6027,cash_equivalents,,JPY_million,1,SINGLE_SOURCE,irbank_cf,112,1.12億,,,,irbank_cf=112,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2013-03,6027,cost_ratio,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,25.07,25.07,,,,irbank_pl_comprehensive=25.07,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2013-03,6027,eps,,JPY,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,-0.82,-0.82,,,,irbank_pl_comprehensive=-0.82,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2013-03,6027,equity_ratio,,pct,1,SINGLE_SOURCE,irbank_bs,72,72,,,,irbank_bs=72,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2013-03,6027,financing_cf,,JPY_million,10,SINGLE_SOURCE,irbank_cf,110,1.1億,,,,irbank_cf=110,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2013-03,6027,net_assets,,JPY_million,1,SINGLE_SOURCE,irbank_bs,105,1.05億,,,,irbank_bs=105,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2013-03,6027,net_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl_comprehensive,-16,-0.16億,,,,irbank_pl_comprehensive=-16,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2013-03,6027,operating_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-11,-0.11億,,,,irbank_cf=-11,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2013-03,6027,operating_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl_comprehensive,-17,-0.17億,,,,irbank_pl_comprehensive=-17,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2013-03,6027,operating_margin,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,-10.75,-10.75,,,,irbank_pl_comprehensive=-10.75,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2013-03,6027,ordinary_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl_comprehensive,-16,-0.16億,,,,irbank_pl_comprehensive=-16,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2013-03,6027,retained_earnings,,JPY_million,1,SINGLE_SOURCE,irbank_bs,-45,-0.45億,,,,irbank_bs=-45,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2013-03,6027,revenue,159,JPY_million,10,OK|ROUNDING|NONCONSOLIDATED|PERIOD_ASTERISK,kabutan_fy10,159,159,irbank_pl_comprehensive,160,1.6億,kabutan_fy10=159|irbank_pl_comprehensive=160,https://kabutan.jp/stock/finance?code=6027,https://irbank.net/E31009/results,2026-08-31T01:24:49.228521+09:00
FY2013-03,6027,sga_ratio,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,85.67,85.67,,,,irbank_pl_comprehensive=85.67,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2013-03,6027,shareholders_equity,,JPY_million,1,SINGLE_SOURCE,irbank_bs,105,1.05億,,,,irbank_bs=105,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2013-03,6027,total_assets,,JPY_million,1,SINGLE_SOURCE,irbank_bs,146,1.46億,,,,irbank_bs=146,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2014-03,6027,bps,,JPY,0.01,SINGLE_SOURCE,irbank_bs,7.96,7.96,,,,irbank_bs=7.96,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2014-03,6027,capex,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-17,-17百万,,,,irbank_cf=-17,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2014-03,6027,cash_equivalents,,JPY_million,1,SINGLE_SOURCE,irbank_cf,126,1.26億,,,,irbank_cf=126,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2014-03,6027,cost_ratio,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,13.01,13.01,,,,irbank_pl_comprehensive=13.01,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2014-03,6027,eps,,JPY,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,0.67,0.67,,,,irbank_pl_comprehensive=0.67,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2014-03,6027,equity_ratio,,pct,0.1,SINGLE_SOURCE,irbank_bs,76.2,76.2,,,,irbank_bs=76.2,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2014-03,6027,financing_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,31,0.31億,,,,irbank_cf=31,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2014-03,6027,free_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-16,-16百万,,,,irbank_cf=-16,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2014-03,6027,investing_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-17,-0.17億,,,,irbank_cf=-17,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2014-03,6027,net_assets,,JPY_million,10,SINGLE_SOURCE,irbank_bs,160,1.6億,,,,irbank_bs=160,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2014-03,6027,net_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl_comprehensive,13,0.13億,,,,irbank_pl_comprehensive=13,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2014-03,6027,operating_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,1,0.01億,,,,irbank_cf=1,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2014-03,6027,operating_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl_comprehensive,15,0.15億,,,,irbank_pl_comprehensive=15,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2014-03,6027,operating_margin,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,5.24,5.24,,,,irbank_pl_comprehensive=5.24,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2014-03,6027,ordinary_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl_comprehensive,15,0.15億,,,,irbank_pl_comprehensive=15,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2014-03,6027,retained_earnings,,JPY_million,1,SINGLE_SOURCE,irbank_bs,-32,-0.32億,,,,irbank_bs=-32,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2014-03,6027,revenue,291,JPY_million,1,OK|NONCONSOLIDATED|PERIOD_ASTERISK,kabutan_fy10,291,291,irbank_pl_comprehensive,291,2.91億,kabutan_fy10=291|irbank_pl_comprehensive=291,https://kabutan.jp/stock/finance?code=6027,https://irbank.net/E31009/results,2026-08-31T01:24:49.228521+09:00
FY2014-03,6027,roa,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,6.39,6.39,,,,irbank_pl_comprehensive=6.39,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2014-03,6027,roe,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,8.39,8.39,,,,irbank_pl_comprehensive=8.39,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2014-03,6027,sga_ratio,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,81.75,81.75,,,,irbank_pl_comprehensive=81.75,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2014-03,6027,shareholders_equity,,JPY_million,10,SINGLE_SOURCE,irbank_bs,160,1.6億,,,,irbank_bs=160,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2014-03,6027,total_assets,,JPY_million,10,SINGLE_SOURCE,irbank_bs,210,2.1億,,,,irbank_bs=210,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2015-03,6027,bps,,JPY,0.01,SINGLE_SOURCE,irbank_bs,40.62,40.62,,,,irbank_bs=40.62,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2015-03,6027,capex,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-52,-52百万,,,,irbank_cf=-52,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2015-03,6027,cash_equivalents,,JPY_million,1,SINGLE_SOURCE,irbank_cf,807,8.07億,,,,irbank_cf=807,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2015-03,6027,cost_ratio,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,10.49,10.49,,,,irbank_pl_comprehensive=10.49,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2015-03,6027,eps,,JPY,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,5.48,5.48,,,,irbank_pl_comprehensive=5.48,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2015-03,6027,equity_ratio,,pct,0.1,SINGLE_SOURCE,irbank_bs,85.7,85.7,,,,irbank_bs=85.7,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2015-03,6027,financing_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,604,6.04億,,,,irbank_cf=604,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2015-03,6027,free_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,77,77百万,,,,irbank_cf=77,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2015-03,6027,investing_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-65,-0.65億,,,,irbank_cf=-65,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2015-03,6027,net_assets,,JPY_million,1,SINGLE_SOURCE,irbank_bs,881,8.81億,,,,irbank_bs=881,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2015-03,6027,net_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl_comprehensive,113,1.13億,,,,irbank_pl_comprehensive=113,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2015-03,6027,operating_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,142,1.42億,,,,irbank_cf=142,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2015-03,6027,operating_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl_comprehensive,157,1.57億,,,,irbank_pl_comprehensive=157,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2015-03,6027,operating_margin,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,22.77,22.77,,,,irbank_pl_comprehensive=22.77,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2015-03,6027,ordinary_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl_comprehensive,157,1.57億,,,,irbank_pl_comprehensive=157,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2015-03,6027,retained_earnings,,JPY_million,1,SINGLE_SOURCE,irbank_bs,81,0.81億,,,,irbank_bs=81,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2015-03,6027,revenue,690,JPY_million,10,OK|NONCONSOLIDATED,kabutan_fy10,690,690,irbank_pl_comprehensive,690,6.9億,kabutan_fy10=690|irbank_pl_comprehensive=690,https://kabutan.jp/stock/finance?code=6027,https://irbank.net/E31009/results,2026-08-31T01:24:49.228521+09:00
FY2015-03,6027,roa,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,10.96,10.96,,,,irbank_pl_comprehensive=10.96,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2015-03,6027,roe,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,12.78,12.78,,,,irbank_pl_comprehensive=12.78,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2015-03,6027,sga_ratio,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,66.73,66.73,,,,irbank_pl_comprehensive=66.73,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2015-03,6027,shareholders_equity,,JPY_million,1,SINGLE_SOURCE,irbank_bs,881,8.81億,,,,irbank_bs=881,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2015-03,6027,total_assets,,JPY_million,10,SINGLE_SOURCE,irbank_bs,1030,10.3億,,,,irbank_bs=1030,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2016-03,6027,bps,,JPY,0.01,SINGLE_SOURCE,irbank_bs,45.41,45.41,,,,irbank_bs=45.41,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2016-03,6027,capex,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-64,-64百万,,,,irbank_cf=-64,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2016-03,6027,cash_equivalents,,JPY_million,1,SINGLE_SOURCE,irbank_cf,885,8.85億,,,,irbank_cf=885,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2016-03,6027,cost_ratio,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,10.59,10.59,,,,irbank_pl_comprehensive=10.59,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2016-03,6027,eps,,JPY,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,8.25,8.25,,,,irbank_pl_comprehensive=8.25,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2016-03,6027,equity_ratio,,pct,0.1,SINGLE_SOURCE,irbank_bs,80.4,80.4,,,,irbank_bs=80.4,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2016-03,6027,financing_cf,,JPY_million,10,SINGLE_SOURCE,irbank_cf,-80,-0.8億,,,,irbank_cf=-80,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2016-03,6027,free_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,158,158百万,,,,irbank_cf=158,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2016-03,6027,investing_cf,,JPY_million,10,SINGLE_SOURCE,irbank_cf,-110,-1.1億,,,,irbank_cf=-110,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2016-03,6027,net_assets,,JPY_million,1,SINGLE_SOURCE,irbank_bs,981,9.81億,,,,irbank_bs=981,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2016-03,6027,net_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl_comprehensive,179,1.79億,,,,irbank_pl_comprehensive=179,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2016-03,6027,operating_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,268,2.68億,,,,irbank_cf=268,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2016-03,6027,operating_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl_comprehensive,295,2.95億,,,,irbank_pl_comprehensive=295,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2016-03,6027,operating_margin,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,26.47,26.47,,,,irbank_pl_comprehensive=26.47,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2016-03,6027,ordinary_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl_comprehensive,294,2.94億,,,,irbank_pl_comprehensive=294,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2016-03,6027,retained_earnings,,JPY_million,10,SINGLE_SOURCE,irbank_bs,260,2.6億,,,,irbank_bs=260,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2016-03,6027,revenue,1114,JPY_million,10,OK|ROUNDING|NONCONSOLIDATED,kabutan_fy10,1114,"1,114",irbank_pl_comprehensive,1110,11.1億,kabutan_fy10=1114|irbank_pl_comprehensive=1110,https://kabutan.jp/stock/finance?code=6027,https://irbank.net/E31009/results,2026-08-31T01:24:49.228521+09:00
FY2016-03,6027,roa,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,14.69,14.69,,,,irbank_pl_comprehensive=14.69,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2016-03,6027,roe,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,18.27,18.27,,,,irbank_pl_comprehensive=18.27,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2016-03,6027,sga_ratio,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,62.94,62.94,,,,irbank_pl_comprehensive=62.94,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2016-03,6027,shareholders_equity,,JPY_million,10,SINGLE_SOURCE,irbank_bs,980,9.8億,,,,irbank_bs=980,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2016-03,6027,total_assets,,JPY_million,10,SINGLE_SOURCE,irbank_bs,1220,12.2億,,,,irbank_bs=1220,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2017-03,6027,bps,,JPY,0.01,SINGLE_SOURCE,irbank_bs,54.05,54.05,,,,irbank_bs=54.05,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2017-03,6027,capex,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-92,-92百万,,,,irbank_cf=-92,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2017-03,6027,cash_equivalents,,JPY_million,1,SINGLE_SOURCE,irbank_cf,974,9.74億,,,,irbank_cf=974,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2017-03,6027,cost_ratio,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,10.76,10.76,,,,irbank_pl_comprehensive=10.76,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2017-03,6027,eps,,JPY,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,11.85,11.85,,,,irbank_pl_comprehensive=11.85,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2017-03,6027,equity_ratio,,pct,0.1,SINGLE_SOURCE,irbank_bs,82.9,82.9,,,,irbank_bs=82.9,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2017-03,6027,financing_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-58,-0.58億,,,,irbank_cf=-58,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2017-03,6027,free_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,147,147百万,,,,irbank_cf=147,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2017-03,6027,investing_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-89,-0.89億,,,,irbank_cf=-89,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2017-03,6027,net_assets,,JPY_million,10,SINGLE_SOURCE,irbank_bs,1180,11.8億,,,,irbank_bs=1180,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2017-03,6027,net_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl_comprehensive,258,2.58億,,,,irbank_pl_comprehensive=258,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2017-03,6027,operating_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,236,2.36億,,,,irbank_cf=236,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2017-03,6027,operating_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl_comprehensive,407,4.07億,,,,irbank_pl_comprehensive=407,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2017-03,6027,operating_margin,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,24.58,24.58,,,,irbank_pl_comprehensive=24.58,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2017-03,6027,ordinary_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl_comprehensive,409,4.09億,,,,irbank_pl_comprehensive=409,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2017-03,6027,retained_earnings,,JPY_million,1,SINGLE_SOURCE,irbank_bs,369,3.69億,,,,irbank_bs=369,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2017-03,6027,revenue,1657,JPY_million,10,OK|ROUNDING|NONCONSOLIDATED,kabutan_fy10,1657,"1,657",irbank_pl_comprehensive,1660,16.6億,kabutan_fy10=1657|irbank_pl_comprehensive=1660,https://kabutan.jp/stock/finance?code=6027,https://irbank.net/E31009/results,2026-08-31T01:24:49.228521+09:00
FY2017-03,6027,roa,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,18.11,18.11,,,,irbank_pl_comprehensive=18.11,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2017-03,6027,roe,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,21.86,21.86,,,,irbank_pl_comprehensive=21.86,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
FY2017-03,6027,sga_ratio,,pct,0.01,SINGLE_SOURCE,irbank_pl_comprehensive,64.66,64.66,,,,irbank_pl_comprehensive=64.66,https://irbank.net/E31009/results,,2026-08-31T01:24:49.228521+09:00
