period,code,metric,value,unit,tolerance,status,source_primary,value_primary,raw_primary,source_secondary,value_secondary,raw_secondary,sources_all,source_url_primary,source_url_secondary,fetched_at
C2025-07_2026-03,4073,equity_ratio,,pct,0.1,SINGLE_SOURCE,kabutan_bs,9.9,9.9,,,,kabutan_bs=9.9,https://kabutan.jp/stock/finance?code=4073,,2026-08-13T11:40:46.611262+09:00
C2025-07_2026-03,4073,interest_bearing_debt_ratio,,x,0.01,SINGLE_SOURCE,kabutan_bs,7.99,7.99,,,,kabutan_bs=7.99,https://kabutan.jp/stock/finance?code=4073,,2026-08-13T11:40:46.611262+09:00
C2025-07_2026-03,4073,net_income,,JPY_million,1,SINGLE_SOURCE,kabutan_ytd3q,-98,-98,,,,kabutan_ytd3q=-98,https://kabutan.jp/stock/finance?code=4073,,2026-08-13T11:40:46.611262+09:00
C2025-07_2026-03,4073,operating_income,,JPY_million,1,SINGLE_SOURCE,kabutan_ytd3q,-78,-78,,,,kabutan_ytd3q=-78,https://kabutan.jp/stock/finance?code=4073,,2026-08-13T11:40:46.611262+09:00
C2025-07_2026-03,4073,ordinary_income,,JPY_million,1,SINGLE_SOURCE,kabutan_ytd3q,-98,-98,,,,kabutan_ytd3q=-98,https://kabutan.jp/stock/finance?code=4073,,2026-08-13T11:40:46.611262+09:00
C2025-07_2026-03,4073,retained_earnings,,JPY_million,1,SINGLE_SOURCE,kabutan_bs,-579,-579,,,,kabutan_bs=-579,https://kabutan.jp/stock/finance?code=4073,,2026-08-13T11:40:46.611262+09:00
C2025-07_2026-03,4073,revenue,,JPY_million,1,SINGLE_SOURCE,kabutan_ytd3q,1493,"1,493",,,,kabutan_ytd3q=1493,https://kabutan.jp/stock/finance?code=4073,,2026-08-13T11:40:46.611262+09:00
C2025-07_2026-03,4073,total_assets,,JPY_million,1,SINGLE_SOURCE,kabutan_bs,1870,"1,870",,,,kabutan_bs=1870,https://kabutan.jp/stock/finance?code=4073,,2026-08-13T11:40:46.611262+09:00
FY2016-06,4073,eps,,JPY,0.01,SINGLE_SOURCE,irbank_pl,61.89,61.89,,,,irbank_pl=61.89,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2016-06,4073,equity_ratio,,pct,0.1,SINGLE_SOURCE,irbank_bs,27.7,27.7,,,,irbank_bs=27.7,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2016-06,4073,net_assets,,JPY_million,1,SINGLE_SOURCE,irbank_bs,209,2.09億,,,,irbank_bs=209,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2016-06,4073,net_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl,126,126百万,,,,irbank_pl=126,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2016-06,4073,ordinary_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl,136,136百万,,,,irbank_pl=136,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2016-06,4073,revenue,1087,JPY_million,10,OK|ROUNDING|PERIOD_ASTERISK,kabutan_fy10,1087,"1,087",irbank_pl,1090,10.9億,kabutan_fy10=1087|irbank_pl=1090,https://kabutan.jp/stock/finance?code=4073,https://irbank.net/E36666/results,2026-08-13T11:40:46.611262+09:00
FY2016-06,4073,roa,,pct,0.01,SINGLE_SOURCE,irbank_pl,16.67,16.67,,,,irbank_pl=16.67,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2016-06,4073,total_assets,,JPY_million,1,SINGLE_SOURCE,irbank_bs,756,7.56億,,,,irbank_bs=756,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2017-06,4073,eps,,JPY,0.01,SINGLE_SOURCE,irbank_pl,37.53,37.53,,,,irbank_pl=37.53,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2017-06,4073,equity_ratio,,pct,0.1,SINGLE_SOURCE,irbank_bs,31.5,31.5,,,,irbank_bs=31.5,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2017-06,4073,net_assets,,JPY_million,1,SINGLE_SOURCE,irbank_bs,286,2.86億,,,,irbank_bs=286,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2017-06,4073,net_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl,76,76百万,,,,irbank_pl=76,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2017-06,4073,ordinary_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl,96,96百万,,,,irbank_pl=96,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2017-06,4073,revenue,1122,JPY_million,10,OK|ROUNDING|PERIOD_ASTERISK,kabutan_fy10,1122,"1,122",irbank_pl,1120,11.2億,kabutan_fy10=1122|irbank_pl=1120,https://kabutan.jp/stock/finance?code=4073,https://irbank.net/E36666/results,2026-08-13T11:40:46.611262+09:00
FY2017-06,4073,roa,,pct,0.01,SINGLE_SOURCE,irbank_pl,8.42,8.42,,,,irbank_pl=8.42,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2017-06,4073,total_assets,,JPY_million,1,SINGLE_SOURCE,irbank_bs,907,9.07億,,,,irbank_bs=907,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2018-06,4073,cash_equivalents,,JPY_million,1,SINGLE_SOURCE,irbank_cf,285,2.85億,,,,irbank_cf=285,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2018-06,4073,eps,,JPY,0.1,SINGLE_SOURCE,irbank_pl,43.2,43.2,,,,irbank_pl=43.2,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2018-06,4073,equity_ratio,,pct,1,SINGLE_SOURCE,irbank_bs,40,40,,,,irbank_bs=40,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2018-06,4073,net_assets,,JPY_million,1,SINGLE_SOURCE,irbank_bs,373,3.73億,,,,irbank_bs=373,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2018-06,4073,net_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl,88,88百万,,,,irbank_pl=88,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2018-06,4073,ordinary_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl,110,110百万,,,,irbank_pl=110,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2018-06,4073,revenue,1341,JPY_million,10,OK|ROUNDING|PERIOD_ASTERISK,kabutan_fy10,1341,"1,341",irbank_pl,1340,13.4億,kabutan_fy10=1341|irbank_pl=1340,https://kabutan.jp/stock/finance?code=4073,https://irbank.net/E36666/results,2026-08-13T11:40:46.611262+09:00
FY2018-06,4073,roa,,pct,0.01,SINGLE_SOURCE,irbank_pl,9.41,9.41,,,,irbank_pl=9.41,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2018-06,4073,total_assets,,JPY_million,1,SINGLE_SOURCE,irbank_bs,935,9.35億,,,,irbank_bs=935,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2019-06,4073,bps,,JPY,0.01,SINGLE_SOURCE,irbank_bs,213.04,213.04,,,,irbank_bs=213.04,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2019-06,4073,capex,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-109,-109百万,,,,irbank_cf=-109,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2019-06,4073,cash_equivalents,,JPY_million,1,SINGLE_SOURCE,irbank_cf,317,3.17億,,,,irbank_cf=317,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2019-06,4073,cost_ratio,,pct,0.01,SINGLE_SOURCE,irbank_pl,57.73,57.73,,,,irbank_pl=57.73,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2019-06,4073,eps,,JPY,0.01,SINGLE_SOURCE,irbank_pl,39.54,39.54,,,,irbank_pl=39.54,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2019-06,4073,equity,,JPY_million,1,SINGLE_SOURCE,irbank_bs,434,4.34億,,,,irbank_bs=434,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2019-06,4073,equity_ratio,,pct,0.1,SINGLE_SOURCE,irbank_bs,40.4,40.4,,,,irbank_bs=40.4,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2019-06,4073,financing_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-11,-11百万,,,,irbank_cf=-11,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2019-06,4073,free_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,44,44百万,,,,irbank_cf=44,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2019-06,4073,interest_bearing_debt,,JPY_million,10,SINGLE_SOURCE,irbank_bs,250,2.5億,,,,irbank_bs=250,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2019-06,4073,interest_bearing_debt_ratio,,x,0.0001,SINGLE_SOURCE|UNIT_CONVERTED,irbank_bs,0.5776,57.76,,,,irbank_bs=0.5776,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2019-06,4073,investing_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-128,-128百万,,,,irbank_cf=-128,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2019-06,4073,net_assets,,JPY_million,1,SINGLE_SOURCE,irbank_bs,434,4.34億,,,,irbank_bs=434,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2019-06,4073,net_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl,80,80百万,,,,irbank_pl=80,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2019-06,4073,operating_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,171,171百万,,,,irbank_cf=171,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2019-06,4073,operating_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl,90,90百万,,,,irbank_pl=90,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2019-06,4073,operating_margin,,pct,0.01,SINGLE_SOURCE,irbank_pl,5.84,5.84,,,,irbank_pl=5.84,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2019-06,4073,ordinary_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl,96,96百万,,,,irbank_pl=96,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2019-06,4073,retained_earnings,,JPY_million,1,SINGLE_SOURCE,irbank_bs,178,178百万,,,,irbank_bs=178,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2019-06,4073,revenue,1546,JPY_million,10,OK|ROUNDING|PERIOD_ASTERISK,kabutan_fy10,1546,"1,546",irbank_pl,1550,15.5億,kabutan_fy10=1546|irbank_pl=1550,https://kabutan.jp/stock/finance?code=4073,https://irbank.net/E36666/results,2026-08-13T11:40:46.611262+09:00
FY2019-06,4073,roa,,pct,0.1,SINGLE_SOURCE,irbank_pl,7.5,7.5,,,,irbank_pl=7.5,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2019-06,4073,roe,,pct,0.01,SINGLE_SOURCE,irbank_pl,18.56,18.56,,,,irbank_pl=18.56,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2019-06,4073,sga_ratio,,pct,0.01,SINGLE_SOURCE,irbank_pl,36.43,36.43,,,,irbank_pl=36.43,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2019-06,4073,total_assets,,JPY_million,10,SINGLE_SOURCE,irbank_bs,1070,10.7億,,,,irbank_bs=1070,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2020-06,4073,bps,,JPY,0.01,SINGLE_SOURCE,irbank_bs,334.76,334.76,,,,irbank_bs=334.76,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2020-06,4073,capex,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-99,-99百万,,,,irbank_cf=-99,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2020-06,4073,cash_equivalents,,JPY_million,100,SINGLE_SOURCE,irbank_cf,1100,11億,,,,irbank_cf=1100,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2020-06,4073,cost_ratio,,pct,0.1,SINGLE_SOURCE,irbank_pl,54.9,54.9,,,,irbank_pl=54.9,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2020-06,4073,eps,131.71,JPY,0.1,OK|ROUNDING,kabutan_record_fy,131.8,131.8,irbank_pl,131.71,131.71,kabutan_record_fy=131.8|irbank_pl=131.71,https://kabutan.jp/stock/finance?code=4073,https://irbank.net/E36666/results,2026-08-13T11:40:46.611262+09:00
FY2020-06,4073,equity,,JPY_million,1,SINGLE_SOURCE,irbank_bs,681,6.81億,,,,irbank_bs=681,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2020-06,4073,equity_ratio,,pct,0.1,SINGLE_SOURCE,irbank_bs,33.8,33.8,,,,irbank_bs=33.8,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2020-06,4073,financing_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,520,520百万,,,,irbank_cf=520,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2020-06,4073,free_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,257,257百万,,,,irbank_cf=257,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2020-06,4073,interest_bearing_debt,,JPY_million,1,SINGLE_SOURCE,irbank_bs,794,7.94億,,,,irbank_bs=794,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2020-06,4073,interest_bearing_debt_ratio,,x,0.0001,SINGLE_SOURCE|UNIT_CONVERTED,irbank_bs,1.1651,116.51,,,,irbank_bs=1.1651,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2020-06,4073,investing_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-100,-100百万,,,,irbank_cf=-100,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2020-06,4073,net_assets,,JPY_million,1,SINGLE_SOURCE,irbank_bs,681,6.81億,,,,irbank_bs=681,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2020-06,4073,net_income,268,JPY_million,1,OK,kabutan_record_fy,268,268,irbank_pl,268,268百万,kabutan_record_fy=268|irbank_pl=268,https://kabutan.jp/stock/finance?code=4073,https://irbank.net/E36666/results,2026-08-13T11:40:46.611262+09:00
FY2020-06,4073,operating_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,358,358百万,,,,irbank_cf=358,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2020-06,4073,operating_income,386,JPY_million,1,OK,kabutan_record_fy,386,386,irbank_pl,386,386百万,kabutan_record_fy=386|irbank_pl=386,https://kabutan.jp/stock/finance?code=4073,https://irbank.net/E36666/results,2026-08-13T11:40:46.611262+09:00
FY2020-06,4073,operating_margin,,pct,0.01,SINGLE_SOURCE,irbank_pl,14.64,14.64,,,,irbank_pl=14.64,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2020-06,4073,ordinary_income,377,JPY_million,1,OK,kabutan_record_fy,377,377,irbank_pl,377,377百万,kabutan_record_fy=377|irbank_pl=377,https://kabutan.jp/stock/finance?code=4073,https://irbank.net/E36666/results,2026-08-13T11:40:46.611262+09:00
FY2020-06,4073,retained_earnings,,JPY_million,1,SINGLE_SOURCE,irbank_bs,426,426百万,,,,irbank_bs=426,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2020-06,4073,revenue,2638,JPY_million,10,OK|ROUNDING|PERIOD_ASTERISK,kabutan_fy10,2638,"2,638",kabutan_record_fy,2638,"2,638",kabutan_fy10=2638|kabutan_record_fy=2638|irbank_pl=2640,https://kabutan.jp/stock/finance?code=4073,https://kabutan.jp/stock/finance?code=4073,2026-08-13T11:40:46.611262+09:00
FY2020-06,4073,roa,,pct,0.01,SINGLE_SOURCE,irbank_pl,13.32,13.32,,,,irbank_pl=13.32,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2020-06,4073,roe,,pct,0.01,SINGLE_SOURCE,irbank_pl,39.35,39.35,,,,irbank_pl=39.35,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2020-06,4073,sga_ratio,,pct,0.01,SINGLE_SOURCE,irbank_pl,30.46,30.46,,,,irbank_pl=30.46,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2020-06,4073,total_assets,,JPY_million,10,SINGLE_SOURCE,irbank_bs,2010,20.1億,,,,irbank_bs=2010,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2021-06,4073,bps,,JPY,0.01,SINGLE_SOURCE,irbank_bs,374.28,374.28,,,,irbank_bs=374.28,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2021-06,4073,capex,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-207,-207百万,,,,irbank_cf=-207,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2021-06,4073,cash_equivalents,,JPY_million,1,SINGLE_SOURCE,irbank_cf,502,5.02億,,,,irbank_cf=502,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2021-06,4073,cost_ratio,,pct,0.01,SINGLE_SOURCE,irbank_pl,57.93,57.93,,,,irbank_pl=57.93,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2021-06,4073,eps,,JPY,0.01,SINGLE_SOURCE,irbank_pl,60.62,60.62,,,,irbank_pl=60.62,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2021-06,4073,equity,,JPY_million,1,SINGLE_SOURCE,irbank_bs,782,7.82億,,,,irbank_bs=782,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2021-06,4073,equity_ratio,,pct,0.1,SINGLE_SOURCE,irbank_bs,58.5,58.5,,,,irbank_bs=58.5,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2021-06,4073,financing_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-671,-671百万,,,,irbank_cf=-671,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2021-06,4073,free_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,77,77百万,,,,irbank_cf=77,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2021-06,4073,interest_bearing_debt,,JPY_million,1,SINGLE_SOURCE,irbank_bs,152,1.52億,,,,irbank_bs=152,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2021-06,4073,interest_bearing_debt_ratio,,x,0.0001,SINGLE_SOURCE|UNIT_CONVERTED,irbank_bs,0.1948,19.48,,,,irbank_bs=0.1948,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2021-06,4073,investing_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-137,-137百万,,,,irbank_cf=-137,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2021-06,4073,net_assets,,JPY_million,1,SINGLE_SOURCE,irbank_bs,782,7.82億,,,,irbank_bs=782,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2021-06,4073,net_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl,127,127百万,,,,irbank_pl=127,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2021-06,4073,operating_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,214,214百万,,,,irbank_cf=214,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2021-06,4073,operating_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl,200,200百万,,,,irbank_pl=200,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2021-06,4073,operating_margin,,pct,0.1,SINGLE_SOURCE,irbank_pl,9.6,9.6,,,,irbank_pl=9.6,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2021-06,4073,ordinary_income,,JPY_million,1,SINGLE_SOURCE,irbank_pl,192,192百万,,,,irbank_pl=192,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2021-06,4073,retained_earnings,,JPY_million,1,SINGLE_SOURCE,irbank_bs,517,517百万,,,,irbank_bs=517,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2021-06,4073,revenue,2078,JPY_million,10,OK|ROUNDING|PERIOD_ASTERISK,kabutan_fy10,2078,"2,078",irbank_pl,2080,20.8億,kabutan_fy10=2078|irbank_pl=2080,https://kabutan.jp/stock/finance?code=4073,https://irbank.net/E36666/results,2026-08-13T11:40:46.611262+09:00
FY2021-06,4073,roa,,pct,0.01,SINGLE_SOURCE,irbank_pl,9.47,9.47,,,,irbank_pl=9.47,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2021-06,4073,roe,,pct,0.1,SINGLE_SOURCE,irbank_pl,16.2,16.2,,,,irbank_pl=16.2,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2021-06,4073,sga_ratio,,pct,0.01,SINGLE_SOURCE,irbank_pl,32.47,32.47,,,,irbank_pl=32.47,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2021-06,4073,total_assets,,JPY_million,10,SINGLE_SOURCE,irbank_bs,1340,13.4億,,,,irbank_bs=1340,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2022-06,4073,bps,,JPY,0.01,SINGLE_SOURCE,irbank_bs,456.74,456.74,,,,irbank_bs=456.74,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2022-06,4073,capex,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-260,-260百万,,,,irbank_cf=-260,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2022-06,4073,cash_equivalents,,JPY_million,1,SINGLE_SOURCE,irbank_cf,385,3.85億,,,,irbank_cf=385,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2022-06,4073,cost_ratio,,pct,0.01,MISMATCH,irbank_pl,60.14,60.14,irbank_q,57.16,57.16%,irbank_pl=60.14|irbank_q=57.16,https://irbank.net/E36666/results,https://irbank.net/E36666/quarter,2026-08-13T11:40:46.611262+09:00
FY2022-06,4073,eps,-39.17,JPY,0.1,OK|ROUNDING,kabutan_fy,-39.2,-39.2,irbank_pl,-39.17,-39.17,kabutan_fy=-39.2|irbank_pl=-39.17,https://kabutan.jp/stock/finance?code=4073,https://irbank.net/E36666/results,2026-08-13T11:40:46.611262+09:00
FY2022-06,4073,equity,,JPY_million,10,SINGLE_SOURCE,irbank_bs,1140,11.4億,,,,irbank_bs=1140,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2022-06,4073,equity_ratio,,pct,0.1,SINGLE_SOURCE,irbank_bs,75.2,75.2,,,,irbank_bs=75.2,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2022-06,4073,financing_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,346,346百万,,,,irbank_cf=346,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2022-06,4073,free_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-463,-463百万,,,,irbank_cf=-463,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2022-06,4073,interest_bearing_debt,,JPY_million,1,SINGLE_SOURCE,irbank_bs,64,0.64億,,,,irbank_bs=64,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2022-06,4073,interest_bearing_debt_ratio,,x,0.0001,SINGLE_SOURCE|UNIT_CONVERTED,irbank_bs,0.0559,5.59,,,,irbank_bs=0.0559,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2022-06,4073,investing_cf,,JPY_million,1,SINGLE_SOURCE,irbank_cf,-189,-189百万,,,,irbank_cf=-189,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
FY2022-06,4073,net_assets,,JPY_million,10,SINGLE_SOURCE,irbank_bs,1140,11.4億,,,,irbank_bs=1140,https://irbank.net/E36666/results,,2026-08-13T11:40:46.611262+09:00
